airline,airline_id,src,src_id,dest,dest_id,codeshare,stops,equipment,src_lat,src_lon,dest_lat,dest_lon,id
TO,"8745",CWL,"488",RHO,"1472",,"0",73H,51.39670181,-3.343329906,36.40539932,28.08620071,"53076"
TO,"8745",DLM,"1715",CWL,"488",,"0",73H,36.71310043,28.79249954,51.39670181,-3.343329906,"53087"
TO,"8745",EMA,"523",DLM,"1715",,"0",73H,52.83110046,-1.328060031,36.71310043,28.79249954,"53101"
TO,"8745",GLA,"534",BJV,"4315",,"0",75W,55.87189865,-4.433060169,37.25059891,27.66430092,"53140"
TO,"8745",GLA,"534",DLM,"1715",,"0",75W,55.87189865,-4.433060169,36.71310043,28.79249954,"53142"
TO,"8745",GLA,"534",IBZ,"1225",,"0",75W,55.87189865,-4.433060169,38.8728981,1.37311995,"53144"
TO,"8745",GLA,"534",LCA,"1197",,"0",75W,55.87189865,-4.433060169,34.87509918,33.62490082,"53145"
TO,"8745",GLA,"534",LPA,"1054",,"0",75W,55.87189865,-4.433060169,27.93190002,-15.38659954,"53146"
TO,"8745",GLA,"534",RHO,"1472",,"0",75W,55.87189865,-4.433060169,36.40539932,28.08620071,"53148"
TO,"8745",LCA,"1197",CWL,"488",,"0",73H,34.87509918,33.62490082,51.39670181,-3.343329906,"53171"
TO,"8745",LCA,"1197",EMA,"523",,"0",73H,34.87509918,33.62490082,52.83110046,-1.328060031,"53172"
TO,"8745",LGW,"502",BVC,"1103",,"0",75W,51.148102,-0.190278,16.1364994,-22.88890076,"53184"
TO,"8745",LIL,"1399",AGA,"1064",,"0",73H,50.563332,3.086886,30.32500076,-9.413069725,"53220"
TO,"8745",LYS,"1335",HER,"1452",,"0",73H,45.725556,5.081111,35.33969879,25.18029976,"53250"
TO,"8745",LYS,"1335",OUD,"1070",,"0",73H,45.725556,5.081111,34.78720093,-1.923990011,"53253"
TO,"8745",MAN,"478",ADB,"1706",,"0",75W,53.35369873,-2.274950027,38.29240036,27.15699959,"53261"
TO,"8745",MAN,"478",FNC,"4091",,"0",75W,53.35369873,-2.274950027,32.697899,-16.7745,"53274"
TO,"8745",MAN,"478",KGS,"1458",,"0",73H,53.35369873,-2.274950027,36.79330063,27.0916996,"53280"
TO,"8745",MAN,"478",PUJ,"1760",,"0","788",53.35369873,-2.274950027,18.56739998,-68.36340332,"53289"
TO,"8745",MIR,"286",NTE,"1418",,"0",73H,35.7580986,10.75469971,47.15319824,-1.610730052,"53302"
TO,"8745",MIR,"286",ORY,"1386",,"0",73H,35.7580986,10.75469971,48.7233333,2.3794444,"53303"
TO,"8745",MLA,"1606",NTE,"1418",,"0",73H,35.857498,14.4775,47.15319824,-1.610730052,"53305"
TO,"8745",NBE,"7447",BRS,"490",,"0",75W,36.075833,10.438611,51.382702,-2.71909,"53312"
TO,"8745",NBE,"7447",CWL,"488",,"0",73H,36.075833,10.438611,51.39670181,-3.343329906,"53313"
TO,"8745",NBE,"7447",EMA,"523",,"0",73H,36.075833,10.438611,52.83110046,-1.328060031,"53314"
TO,"8745",NCL,"521",DLM,"1715",,"0",73H,55.03749847,-1.691669941,36.71310043,28.79249954,"53321"
TO,"8745",NCL,"521",HER,"1452",,"0",73H,55.03749847,-1.691669941,35.33969879,25.18029976,"53323"
TO,"8745",NCL,"521",IBZ,"1225",,"0",73H,55.03749847,-1.691669941,38.8728981,1.37311995,"53324"
TO,"8745",NCL,"521",NBE,"7447",,"0",73H,55.03749847,-1.691669941,36.075833,10.438611,"53325"
TO,"8745",NTE,"1418",HER,"1452",,"0",73H,47.15319824,-1.610730052,35.33969879,25.18029976,"53333"
TO,"8745",NTE,"1418",LIS,"1638",,"0",73H,47.15319824,-1.610730052,38.7813,-9.13592,"53334"
TO,"8745",NTE,"1418",OPO,"1636",,"0",73H,47.15319824,-1.610730052,41.24810028,-8.681389809,"53337"
TO,"8745",OPO,"1636",FNC,"4091",,"0",73H,41.24810028,-8.681389809,32.697899,-16.7745,"53342"
TO,"8745",ORY,"1386",AYT,"1688",,"0",73H,48.7233333,2.3794444,36.898701,30.800501,"53349"
TO,"8745",ORY,"1386",BJV,"4315",,"0",73H,48.7233333,2.3794444,37.25059891,27.66430092,"53350"
TO,"8745",ORY,"1386",BUD,"1489",,"0",73H,48.7233333,2.3794444,47.42976,19.261093,"53351"
TO,"8745",ORY,"1386",CTA,"1509",,"0",73H,48.7233333,2.3794444,37.466801,15.0664,"53352"
TO,"8745",ORY,"1386",DBV,"1200",,"0",73H,48.7233333,2.3794444,42.56140137,18.26819992,"53353"
TO,"8745",ORY,"1386",HER,"1452",,"0",73H,48.7233333,2.3794444,35.33969879,25.18029976,"53357"
TO,"8745",OUD,"1070",LIL,"1399",,"0",73H,34.78720093,-1.923990011,50.563332,3.086886,"53374"
TO,"8745",PFO,"1198",EMA,"523",,"0",73H,34.7179985,32.4856987,52.83110046,-1.328060031,"53379"
TO,"8745",PFO,"1198",NCL,"521",,"0",73H,34.7179985,32.4856987,55.03749847,-1.691669941,"53383"
TO,"8745",PMI,"3998",CWL,"488",,"0",73H,39.55170059,2.738810062,51.39670181,-3.343329906,"53388"
TO,"8745",PMI,"3998",DSA,"5562",,"0",73H,39.55170059,2.738810062,53.48053781,-1.010656357,"53389"
TO,"8745",PMO,"1512",ORY,"1386",,"0",73H,38.175999,13.091,48.7233333,2.3794444,"53400"
TO,"8745",PRG,"1587",ORY,"1386",,"0",73H,50.1008,14.26,48.7233333,2.3794444,"53401"
TO,"8745",PSA,"1562",ORY,"1386",,"0",73H,43.683899,10.3927,48.7233333,2.3794444,"53402"
TO,"8745",PUJ,"1760",LGW,"502",,"0","788",18.56739998,-68.36340332,51.148102,-0.190278,"53403"
TO,"8745",PUY,"1203",MAN,"478",,"0",73H,44.89350128,13.9222002,53.35369873,-2.274950027,"53404"
TO,"8745",PVK,"1470",LGW,"502",,"0",73H 75W,38.92549896,20.76530075,51.148102,-0.190278,"53405"
TO,"8745",PVK,"1470",MAN,"478",,"0",73H,38.92549896,20.76530075,53.35369873,-2.274950027,"53406"
TO,"8745",RAK,"1075",BHX,"469",,"0",75W,31.60689926,-8.036299706,52.45389938,-1.748029947,"53407"
TO,"8745",RAK,"1075",LIL,"1399",,"0",73H,31.60689926,-8.036299706,50.563332,3.086886,"53409"
TO,"8745",RAK,"1075",SXB,"1435",,"0",73H,31.60689926,-8.036299706,48.53829956,7.628230095,"53414"
TO,"8745",RHO,"1472",MAN,"478",,"0",76W,36.40539932,28.08620071,53.35369873,-2.274950027,"53419"
TO,"8745",RHO,"1472",NCL,"521",,"0",73H,36.40539932,28.08620071,55.03749847,-1.691669941,"53420"
TO,"8745",SAW,"4317",ORY,"1386",,"0",73H,40.89860153,29.30920029,48.7233333,2.3794444,"53422"
TO,"8745",SID,"1102",LGW,"502",,"0",75W,16.7414,-22.9494,51.148102,-0.190278,"53423"
TO,"8745",SID,"1102",MAN,"478",,"0",75W,16.7414,-22.9494,53.35369873,-2.274950027,"53424"
TO,"8745",SSH,"4057",STN,"548",,"0",73H,27.97730064,34.39500046,51.88499832,0.234999999,"53429"
TO,"8745",STN,"548",MAH,"1231",,"0",73H,51.88499832,0.234999999,39.86259842,4.218649864,"53437"
TO,"8745",TFS,"1056",CWL,"488",,"0",73H,28.04450035,-16.57250023,51.39670181,-3.343329906,"53450"
TO,"8745",TFS,"1056",GLA,"534",,"0",75W,28.04450035,-16.57250023,55.87189865,-4.433060169,"53453"
TO,"8745",TFS,"1056",NCL,"521",,"0",73H,28.04450035,-16.57250023,55.03749847,-1.691669941,"53458"
TO,"8745",TLV,"1590",ORY,"1386",,"0",73H,32.01139832,34.88669968,48.7233333,2.3794444,"53460"
TO,"8745",TUN,"287",ORY,"1386",,"0",73H,36.85100174,10.22719955,48.7233333,2.3794444,"53462"
TO,"8745",TXL,"351",NTE,"1418",,"0",73H,52.5597,13.2877,47.15319824,-1.610730052,"53463"
TO,"8745",VCE,"1551",LIL,"1399",,"0",73H,45.505299,12.3519,50.563332,3.086886,"53465"
TO,"8745",VCE,"1551",ORY,"1386",,"0",73H,45.505299,12.3519,48.7233333,2.3794444,"53468"
TOM,"5013",ACE,"1055",NCL,"521",,"0",73H,28.945499,-13.6052,55.03749847,-1.691669941,"53477"
TOM,"5013",AYT,"1688",BHX,"469",,"0",73H,36.898701,30.800501,52.45389938,-1.748029947,"53481"
TOM,"5013",AYT,"1688",BRS,"490",,"0",75W,36.898701,30.800501,51.382702,-2.71909,"53482"
TOM,"5013",BHX,"469",BVC,"1103",,"0",75W,52.45389938,-1.748029947,16.1364994,-22.88890076,"53487"
TOM,"5013",BHX,"469",NBE,"7447",,"0",75W,52.45389938,-1.748029947,36.075833,10.438611,"53490"
TOM,"5013",BVC,"1103",MAN,"478",,"0",75W,16.1364994,-22.88890076,53.35369873,-2.274950027,"53497"
TOM,"5013",GLA,"534",FNC,"4091",,"0",75W,55.87189865,-4.433060169,32.697899,-16.7745,"53516"
TOM,"5013",NBE,"7447",GLA,"534",,"0",75W,36.075833,10.438611,55.87189865,-4.433060169,"53568"
TP,"4869",BLQ,"1538",ZAG,"1208",,"0",319 320,44.5354,11.2887,45.74290085,16.06879997,"53626"
TP,"4869",BOS,"3448",PDL,"1633",Y,"0","313",42.36429977,-71.00520325,37.74119949,-25.69790077,"53629"
TP,"4869",BSB,"2531",LIS,"1638",,"0","332",-15.86916733,-47.92083359,38.7813,-9.13592,"53633"
TP,"4869",BUD,"1489",LIS,"1638",,"0",320 321 319,47.42976,19.261093,38.7813,-9.13592,"53634"
TP,"4869",CCS,"2851",FNC,"4091",,"0","332",10.601194,-66.991222,32.697899,-16.7745,"53636"
TP,"4869",CCS,"2851",LIS,"1638",,"0","332",10.601194,-66.991222,38.7813,-9.13592,"53637"
TP,"4869",CCS,"2851",OPO,"1636",,"0","332",10.601194,-66.991222,41.24810028,-8.681389809,"53638"
TP,"4869",CNF,"2537",LIS,"1638",,"0",332 343,-19.62444305,-43.9719429,38.7813,-9.13592,"53641"
TP,"4869",DKR,"1084",LIS,"1638",,"0","321",14.73970032,-17.49020004,38.7813,-9.13592,"53643"
TP,"4869",DME,"4029",LIS,"1638",,"0","320",55.40879822,37.90629959,38.7813,-9.13592,"53644"
TP,"4869",DUS,"345",LIS,"1638",,"0",319 320,51.289501,6.76678,38.7813,-9.13592,"53645"
TP,"4869",FAO,"1626",BRU,"302",Y,"0",320 319,37.01440048,-7.965909958,50.90140152,4.48443985,"53649"
TP,"4869",FNC,"4091",PDL,"1633",Y,"0",DH4,32.697899,-16.7745,37.74119949,-25.69790077,"53659"
TP,"4869",FOR,"2559",LIS,"1638",,"0","332",-3.776279926,-38.5326004,38.7813,-9.13592,"53661"
TP,"4869",FRA,"340",OPO,"1636",Y,"0","321",50.033333,8.570556,41.24810028,-8.681389809,"53664"
TP,"4869",GIG,"2560",LIS,"1638",,"0",332 343,-22.80999947,-43.25055695,38.7813,-9.13592,"53665"
TP,"4869",GIG,"2560",OPO,"1636",,"0","332",-22.80999947,-43.25055695,41.24810028,-8.681389809,"53666"
TP,"4869",GRU,"2564",LIS,"1638",,"0",343 332,-23.43555641,-46.47305679,38.7813,-9.13592,"53667"
TP,"4869",GRU,"2564",OPO,"1636",,"0","332",-23.43555641,-46.47305679,41.24810028,-8.681389809,"53668"
TP,"4869",HAM,"342",LIS,"1638",,"0",320 319 321,53.63040161,9.988229752,38.7813,-9.13592,"53671"
TP,"4869",HOR,"1628",LIS,"1638",,"0",319 320,38.51990128,-28.71590042,38.7813,-9.13592,"53673"
TP,"4869",IST,"1701",LIS,"1638",,"0","321",41.275278,28.751944,38.7813,-9.13592,"53674"
TP,"4869",KBP,"2939",LIS,"1638",Y,"0","738",50.34500122,30.8946991,38.7813,-9.13592,"53675"
TP,"4869",LCG,"1220",LIS,"1638",Y,"0",BEH,43.302101,-8.37726,38.7813,-9.13592,"53677"
TP,"4869",LIS,"1638",ACC,"248",,"0","320",38.7813,-9.13592,5.6051898,-0.166786,"53682"
TP,"4869",LIS,"1638",ARN,"737",,"0","320",38.7813,-9.13592,59.65190125,17.91860008,"53686"
TP,"4869",LIS,"1638",BKO,"1044",,"0",319 320,38.7813,-9.13592,12.5335,-7.94994,"53689"
TP,"4869",LIS,"1638",BOS,"3448",Y,"0","313",38.7813,-9.13592,42.36429977,-71.00520325,"53692"
TP,"4869",LIS,"1638",MIA,"3576",,"0",332 343,38.7813,-9.13592,25.79319954,-80.29060364,"53727"
TP,"4869",LIS,"1638",MPM,"979",,"0",332 343,38.7813,-9.13592,-25.920799,32.572601,"53728"
TP,"4869",LIS,"1638",NAT,"2597",,"0","332",38.7813,-9.13592,-5.768056,-35.376111,"53732"
TP,"4869",LIS,"1638",OTP,"1657",,"0","319",38.7813,-9.13592,44.5711111,26.085,"53737"
TP,"4869",LIS,"1638",PDL,"1633",,"0",320 319,38.7813,-9.13592,37.74119949,-25.69790077,"53738"
TP,"4869",LIS,"1638",PIX,"1634",,"0","320",38.7813,-9.13592,38.554298,-28.441299,"53740"
TP,"4869",LIS,"1638",POA,"2599",,"0","332",38.7813,-9.13592,-29.99440002,-51.17139816,"53741"
TP,"4869",LIS,"1638",PRG,"1587",,"0",319 320,38.7813,-9.13592,50.1008,14.26,"53742"
TP,"4869",LIS,"1638",RAK,"1075",,"0",319 100,38.7813,-9.13592,31.60689926,-8.036299706,"53745"
TP,"4869",LIS,"1638",REC,"2610",,"0","332",38.7813,-9.13592,-8.126489639,-34.92359924,"53746"
TP,"4869",LIS,"1638",SMA,"1617",Y,"0","320",38.7813,-9.13592,36.97140121,-25.17060089,"53748"
TP,"4869",LIS,"1638",SSA,"2621",,"0","332",38.7813,-9.13592,-12.9086113,-38.32249832,"53749"
TP,"4869",LIS,"1638",TER,"1629",,"0",332 320 321 319,38.7813,-9.13592,38.761799,-27.090799,"53752"
TP,"4869",LIS,"1638",TLS,"1273",Y,"0",100 ER4,38.7813,-9.13592,43.629101,1.36382,"53753"
TP,"4869",LIS,"1638",TMS,"973",Y,"0","313",38.7813,-9.13592,0.37817499,6.712150097,"53754"
TP,"4869",LIS,"1638",TNG,"1080",Y,"0",BEH,38.7813,-9.13592,35.72689819,-5.916890144,"53755"
TP,"4869",LIS,"1638",VCP,"2578",,"0","332",38.7813,-9.13592,-23.00740051,-47.1344986,"53757"
TP,"4869",LIS,"1638",VIE,"1613",,"0",320 319,38.7813,-9.13592,48.11029816,16.56970024,"53758"
TP,"4869",LIS,"1638",WAW,"679",,"0",320 319,38.7813,-9.13592,52.16569901,20.96710014,"53761"
TP,"4869",LUX,"629",OPO,"1636",Y,"0","100",49.6233333,6.2044444,41.24810028,-8.681389809,"53765"
TP,"4869",OPO,"1636",TER,"1629",Y,"0","320",41.24810028,-8.681389809,38.761799,-27.090799,"53797"
TP,"4869",OPO,"1636",YYZ,"193",Y,"0","313",41.24810028,-8.681389809,43.67720032,-79.63059998,"53798"
TP,"4869",PDL,"1633",OPO,"1636",Y,"0","320",37.74119949,-25.69790077,41.24810028,-8.681389809,"53807"
TP,"4869",PDL,"1633",YYZ,"193",Y,"0","313",37.74119949,-25.69790077,43.67720032,-79.63059998,"53808"
TP,"4869",PIX,"1634",TER,"1629",,"0","320",38.554298,-28.441299,38.761799,-27.090799,"53810"
TP,"4869",SMA,"1617",PDL,"1633",Y,"0","320",36.97140121,-25.17060089,37.74119949,-25.69790077,"53818"
TR,"4936",BDO,"3896",SIN,"3316",,"0","320",-6.900629997,107.5759964,1.35019,103.994003,"53840"
TR,"4936",BLR,"3131",SIN,"3316",,"0","320",13.1979,77.706299,1.35019,103.994003,"53842"
TR,"4936",CNX,"3931",SIN,"3316",,"0","320",18.76679993,98.96260071,1.35019,103.994003,"53846"
TR,"4936",COK,"3136",SIN,"3316",,"0","319",10.152,76.401901,1.35019,103.994003,"53847"
TR,"4936",HDY,"3181",SIN,"3316",,"0","320",6.933209896,100.3929977,1.35019,103.994003,"53853"
TR,"4936",SIN,"3316",HYD,\N,,"0","320",1.35019,103.994003,17.23131752,78.42985535,"53889"
TR,"4936",SIN,"3316",JOG,"3898",,"0","320",1.35019,103.994003,-7.788179874,110.4319992,"53890"
TR,"4936",SIN,"3316",KBV,"3174",,"0","320",1.35019,103.994003,8.09912014,98.98619843,"53891"
TR,"4936",SIN,"3316",LJG,"4033",,"0","320",1.35019,103.994003,26.68000031,100.2460022,"53895"
TR,"4936",SIN,"3316",MFM,"3121",,"0","320",1.35019,103.994003,22.149599,113.592003,"53897"
TR,"4936",SIN,"3316",MLE,"3156",,"0","320",1.35019,103.994003,4.191830158,73.52909851,"53898"
TR,"4936",SIN,"3316",NGB,"3387",,"0","320",1.35019,103.994003,29.82670021,121.461998,"53900"
TR,"4936",TRV,"3153",SIN,"3316",,"0","320",8.48211956,76.92009735,1.35019,103.994003,"53914"
TR,"4936",TRZ,"3152",SIN,"3316",,"0","320",10.76539993,78.70970154,1.35019,103.994003,"53915"
TS,"1317",AGP,"1230",YUL,"146",,"0","310",36.67490005,-4.499110222,45.47060013,-73.74079895,"53916"
TS,"1317",ATH,"3941",YUL,"146",,"0","330",37.93640137,23.94449997,45.47060013,-73.74079895,"53919"
TS,"1317",ATH,"3941",YYZ,"193",,"0","330",37.93640137,23.94449997,43.67720032,-79.63059998,"53920"
TS,"1317",BCN,"1218",YUL,"146",,"0","310",41.2971,2.07846,45.47060013,-73.74079895,"53922"
TS,"1317",BOD,"1264",YUL,"146",,"0","310",44.82830048,-0.715556026,45.47060013,-73.74079895,"53924"
TS,"1317",CCC,"1901",YHZ,"73",,"0","310",22.46100044,-78.32839966,44.88079834,-63.50859833,"53926"
TS,"1317",CDG,"1382",YQB,"111",,"0","310",49.012798,2.55,46.7911,-71.393303,"53928"
TS,"1317",CUN,"1852",YQB,"111",,"0","310",21.03650093,-86.87709808,46.7911,-71.393303,"53932"
TS,"1317",FCO,"1555",YUL,"146",,"0",330 310,41.8002778,12.2388889,45.47060013,-73.74079895,"53938"
TS,"1317",GLA,"534",YYC,"178",,"0","330",55.87189865,-4.433060169,51.11389923,-114.0199966,"53943"
TS,"1317",GLA,"534",YYZ,"193",,"0","310",55.87189865,-4.433060169,43.67720032,-79.63059998,"53944"
TS,"1317",LGW,"502",YUL,"146",,"0","310",51.148102,-0.190278,45.47060013,-73.74079895,"53947"
TS,"1317",LGW,"502",YVR,"156",,"0","330",51.148102,-0.190278,49.19390106,-123.1839981,"53948"
TS,"1317",LGW,"502",YYC,"178",,"0","330",51.148102,-0.190278,51.11389923,-114.0199966,"53949"
TS,"1317",LGW,"502",YYZ,"193",,"0","330",51.148102,-0.190278,43.67720032,-79.63059998,"53950"
TS,"1317",LIS,"1638",YUL,"146",,"0","310",38.7813,-9.13592,45.47060013,-73.74079895,"53951"
TS,"1317",LIS,"1638",YYZ,"193",,"0","310",38.7813,-9.13592,43.67720032,-79.63059998,"53952"
TS,"1317",LRM,"1759",YHZ,"73",,"0","310",18.45070076,-68.91179657,44.88079834,-63.50859833,"53953"
TS,"1317",LYS,"1335",YUL,"146",,"0","310",45.725556,5.081111,45.47060013,-73.74079895,"53954"
TS,"1317",MAN,"478",YVR,"156",,"0","330",53.35369873,-2.274950027,49.19390106,-123.1839981,"53955"
TS,"1317",MAN,"478",YYC,"178",,"0","330",53.35369873,-2.274950027,51.11389923,-114.0199966,"53956"
TS,"1317",MAN,"478",YYZ,"193",,"0",330 310,53.35369873,-2.274950027,43.67720032,-79.63059998,"53957"
TS,"1317",MRS,"1353",YUL,"146",,"0",310 330,43.43927192,5.221424103,45.47060013,-73.74079895,"53966"
TS,"1317",NCE,"1354",YUL,"146",,"0","310",43.65840149,7.215869904,45.47060013,-73.74079895,"53967"
TS,"1317",POP,"1761",AZS,"5810",Y,"0","738",19.75790024,-70.56999969,19.2670002,-69.74199677,"53969"
TS,"1317",POP,"1761",LRM,"1759",,"0","310",19.75790024,-70.56999969,18.45070076,-68.91179657,"53970"
TS,"1317",PUJ,"1760",YQB,"111",,"0","310",18.56739998,-68.36340332,46.7911,-71.393303,"53972"
TS,"1317",PVR,"1836",YUL,"146",Y,"0","738",20.68009949,-105.2539978,45.47060013,-73.74079895,"53975"
TS,"1317",SNU,"1918",CCC,"1901",,"0","310",22.49220085,-79.94360352,22.46100044,-78.32839966,"53977"
TS,"1317",TLS,"1273",YUL,"146",,"0","310",43.629101,1.36382,45.47060013,-73.74079895,"53980"
TS,"1317",VCE,"1551",YUL,"146",,"0","310",45.505299,12.3519,45.47060013,-73.74079895,"53981"
TS,"1317",VCE,"1551",YYZ,"193",,"0","310",45.505299,12.3519,43.67720032,-79.63059998,"53982"
TS,"1317",VRA,"1923",SNU,"1918",Y,"0","310",23.03440094,-81.43530273,22.49220085,-79.94360352,"53983"
TS,"1317",VRA,"1923",YHZ,"73",,"0","310",23.03440094,-81.43530273,44.88079834,-63.50859833,"53984"
TS,"1317",YUL,"146",POP,"1761",Y,"0","738",45.47060013,-73.74079895,19.75790024,-70.56999969,"54010"
TT,"4937",ASP,"3319",MEL,"3339",,"0","320",-23.80669975,133.9019928,-37.673302,144.843002,"54057"
TT,"4937",MEL,"3339",MKY,"3326",,"0","320",-37.673302,144.843002,-21.17169952,149.1799927,"54077"
TT,"4937",SYD,"3361",PPP,"3328",,"0","320",-33.94609833,151.177002,-20.49500084,148.552002,"54095"
TU,"4870",BRU,"302",DJE,"293",,"0",32A,50.90140152,4.48443985,33.875,10.7755003,"54106"
TU,"4870",BSL,"1423",DJE,"293",,"0",32A,47.59,7.5291667,33.875,10.7755003,"54109"
TU,"4870",DJE,"293",GVA,"1665",,"0",319 32A,33.875,10.7755003,46.23809814,6.108950138,"54116"
TU,"4870",DJE,"293",HAM,"342",,"0","319",33.875,10.7755003,53.63040161,9.988229752,"54117"
TU,"4870",KWI,"2176",TUN,"287",,"0","319",29.22660065,47.96889877,36.85100174,10.22719955,"54144"
TU,"4870",LAQ,"5699",TUN,"287",,"0",32A,32.7887001,21.96430016,36.85100174,10.22719955,"54145"
TU,"4870",LHR,"507",TUN,"287",,"0",32A,51.4706,-0.461941,36.85100174,10.22719955,"54146"
TU,"4870",LIS,"1638",TUN,"287",,"0",32A,38.7813,-9.13592,36.85100174,10.22719955,"54147"
TU,"4870",MAD,"1229",DJE,"293",,"0",32A,40.471926,-3.56264,33.875,10.7755003,"54151"
TU,"4870",MAD,"1229",TUN,"287",,"0",32A 320,40.471926,-3.56264,36.85100174,10.22719955,"54152"
TU,"4870",MED,"2074",TUN,"287",,"0",320 32A,24.5534,39.705101,36.85100174,10.22719955,"54153"
TU,"4870",MIR,"286",BRU,"302",,"0",32A,35.7580986,10.75469971,50.90140152,4.48443985,"54154"
TU,"4870",MIR,"286",GVA,"1665",,"0",32A,35.7580986,10.75469971,46.23809814,6.108950138,"54155"
TU,"4870",MIR,"286",MRS,"1353",,"0",32A 736,35.7580986,10.75469971,43.43927192,5.221424103,"54157"
TU,"4870",MIR,"286",NCE,"1354",,"0",32A 736,35.7580986,10.75469971,43.65840149,7.215869904,"54158"
TU,"4870",MUC,"346",TUN,"287",,"0","736",48.353802,11.7861,36.85100174,10.22719955,"54166"
TU,"4870",NBE,"7447",HAM,"342",,"0",32A,36.075833,10.438611,53.63040161,9.988229752,"54170"
TU,"4870",NBE,"7447",SXF,"337",,"0","319",36.075833,10.438611,52.380001,13.5225,"54172"
TU,"4870",NBE,"7447",ZRH,"1678",,"0","319",36.075833,10.438611,47.464699,8.54917,"54173"
TU,"4870",NCE,"1354",DJE,"293",,"0","736",43.65840149,7.215869904,33.875,10.7755003,"54174"
TU,"4870",NCE,"1354",TUN,"287",,"0",32A 320,43.65840149,7.215869904,36.85100174,10.22719955,"54176"
TU,"4870",NKC,"1094",TUN,"287",,"0",32A 320,18.31,-15.9697222,36.85100174,10.22719955,"54177"
TU,"4870",ORN,"231",TUN,"287",,"0","736",35.62390137,-0.621182978,36.85100174,10.22719955,"54180"
TU,"4870",ORY,"1386",TOE,"296",,"0","736",48.7233333,2.3794444,33.93970108,8.110560417,"54183"
TU,"4870",OUA,"246",TUN,"287",,"0",32A,12.3532,-1.51242,36.85100174,10.22719955,"54185"
TU,"4870",PMO,"1512",TUN,"287",,"0",AT7,38.175999,13.091,36.85100174,10.22719955,"54186"
TU,"4870",SXB,"1435",DJE,"293",,"0",736 319,48.53829956,7.628230095,33.875,10.7755003,"54187"
TU,"4870",SXB,"1435",TUN,"287",,"0","736",48.53829956,7.628230095,36.85100174,10.22719955,"54188"
TU,"4870",SXF,"337",DJE,"293",,"0","319",52.380001,13.5225,33.875,10.7755003,"54189"
TU,"4870",TLS,"1273",TUN,"287",,"0","736",43.629101,1.36382,36.85100174,10.22719955,"54192"
TU,"4870",TOB,"5697",TUN,"287",,"0",32A 320,31.861,23.907,36.85100174,10.22719955,"54193"
TU,"4870",TUN,"287",ABJ,"253",,"0","320",36.85100174,10.22719955,5.261390209,-3.926290035,"54195"
TU,"4870",TUN,"287",AMS,"580",,"0",319 736,36.85100174,10.22719955,52.308601,4.76389,"54197"
TU,"4870",TUN,"287",BCN,"1218",,"0",32A 320 319,36.85100174,10.22719955,41.2971,2.07846,"54198"
TU,"4870",TUN,"287",BEG,"1739",,"0",736 32A,36.85100174,10.22719955,44.81840134,20.3090992,"54199"
TU,"4870",TUN,"287",BEY,"2177",,"0","320",36.85100174,10.22719955,33.82089996,35.48839951,"54201"
TU,"4870",TUN,"287",BKO,"1044",,"0",32A,36.85100174,10.22719955,12.5335,-7.94994,"54202"
TU,"4870",TUN,"287",BLQ,"1538",,"0",320 319,36.85100174,10.22719955,44.5354,11.2887,"54203"
TU,"4870",TUN,"287",BOD,"1264",,"0","736",36.85100174,10.22719955,44.82830048,-0.715556026,"54204"
TU,"4870",TUN,"287",BRU,"302",,"0",32A 320,36.85100174,10.22719955,50.90140152,4.48443985,"54205"
TU,"4870",TUN,"287",CAI,"1128",,"0",32A,36.85100174,10.22719955,30.12190056,31.40559959,"54206"
TU,"4870",TUN,"287",DKR,"1084",,"0",320 32A,36.85100174,10.22719955,14.73970032,-17.49020004,"54208"
TU,"4870",TUN,"287",DME,"4029",,"0",32A,36.85100174,10.22719955,55.40879822,37.90629959,"54209"
TU,"4870",TUN,"287",DUS,"345",,"0",736 32A,36.85100174,10.22719955,51.289501,6.76678,"54210"
TU,"4870",TUN,"287",FRA,"340",,"0",32A 320,36.85100174,10.22719955,50.033333,8.570556,"54213"
TU,"4870",TUN,"287",GVA,"1665",,"0",32A,36.85100174,10.22719955,46.23809814,6.108950138,"54214"
TU,"4870",TUN,"287",IST,"1701",,"0",32A 736 320,36.85100174,10.22719955,41.275278,28.751944,"54215"
TU,"4870",TUN,"287",JED,"2072",,"0",320 32A,36.85100174,10.22719955,21.6796,39.156502,"54216"
TU,"4870",TUN,"287",VCE,"1551",,"0",319 32A,36.85100174,10.22719955,45.505299,12.3519,"54239"
TU,"4870",TUN,"287",VIE,"1613",,"0",32A,36.85100174,10.22719955,48.11029816,16.56970024,"54240"
TU,"4870",TUN,"287",ZRH,"1678",,"0",736 320,36.85100174,10.22719955,47.464699,8.54917,"54241"
TU,"4870",ZRH,"1678",DJE,"293",,"0",736 32A,47.464699,8.54917,33.875,10.7755003,"54244"
TV,"5333",BPX,"6396",LXA,"4097",,"0","319",30.55360031,97.10829926,29.29780006,90.91190338,"54247"
TV,"5333",LXA,"4097",LHW,"3378",,"0","319",29.29780006,90.91190338,36.51520157,103.6200027,"54268"
TV,"5333",LZY,"6402",LXA,"4097",,"0","319",29.30330086,94.33529663,29.29780006,90.91190338,"54274"
TV,"5333",MIG,"6400",LXA,"4097",,"0","319",31.42810059,104.7409973,29.29780006,90.91190338,"54275"
TV,"5333",NGQ,"7932",LXA,"4097",,"0","319",32.1,80.05305556,29.29780006,90.91190338,"54276"
