column_0,src_aoi,dest_aoi,trips_total,devices_total,trips_2016Q1,trips_2016Q2,trips_2016Q3,trips_2016Q4,trips_2017Q1,trips_2017Q2,trips_2017Q3,trips_2017Q4,trips_2018Q1,trips_2018Q2,trips_2018Q3,trips_2018Q4,trips_2019Q1,trips_2019Q2,devices_2016Q1,devices_2016Q2,devices_2016Q3,devices_2016Q4,devices_2017Q1,devices_2017Q2,devices_2017Q3,devices_2017Q4,devices_2018Q1,devices_2018Q2,devices_2018Q3,devices_2018Q4,devices_2019Q1,devices_2019Q2,src_group,src_lat,src_lon,dest_group,dest_lat,dest_lon
108,alz_lem,port_cotegipe,29,23,1,0,3,0,0,0,0,0,0,10,0,2,10,3,1,0,2,0,0,0,0,0,0,9,0,2,6,3,ALZ,-12.105648435253842,-45.92666704751776,Port,-12.789990064463964,-38.475345685344294
109,alz_lem,slc_fazenda_palmares,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ALZ,-12.105648435253842,-45.92666704751776,SLC Agricola,-11.67320397041146,-46.061597891925054
110,alz_lem,slc_fazenda_panorama,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ALZ,-12.105648435253842,-45.92666704751776,SLC Agricola,-13.407856863662431,-46.09643970983853
111,alz_lem,timac_candeias,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ALZ,-12.105648435253842,-45.92666704751776,Fertiliser/Seed,-12.71314725607931,-38.48630991697935
112,alz_lem,unnamed_silo_2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-12.105648435253842,-45.92666704751776,Silo,-8.042865536955613,-45.99720270422564
113,alz_lem,vli_porto_nacional,18,17,0,0,0,0,0,0,0,0,0,0,2,9,0,7,0,0,0,0,0,0,0,0,0,0,2,9,0,6,ALZ,-12.105648435253842,-45.92666704751776,Rail,-10.228910655239533,-48.559928055375714
114,alz_portochuelo,amaggi_fazenda_agua_quente,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ALZ,-8.620104397154687,-63.79741834363532,ALZ,-13.839083360666766,-58.84285643119348
115,alz_portochuelo,amaggi_fazenda_tucunare,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,ALZ,-13.475739755839776,-58.90891717178231
116,alz_portochuelo,amaggi_irantxe,5,4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,ALZ,-12.802886885330336,-58.095083864175855
117,alz_portochuelo,amaggi_sapezal,12,10,0,0,0,0,1,0,0,0,3,1,0,3,4,0,0,0,0,0,1,0,0,0,2,1,0,2,4,0,ALZ,-8.620104397154687,-63.79741834363532,ALZ,-13.542603523203935,-58.80682030711946
118,alz_portochuelo,armazens_gerais_delazerri,6,6,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,Silo,-13.700695920866726,-59.26189069147651
119,alz_portochuelo,bernardo_alimentos,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,Processor,-10.849037982727749,-62.005915972464685
120,alz_portochuelo,bunge_campos_de_julio,4,4,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,ALZ,-8.620104397154687,-63.79741834363532,Bunge,-13.706043376133678,-59.262941148890235
121,alz_portochuelo,cargill_campos_de_julio,5,5,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,ALZ,-8.620104397154687,-63.79741834363532,Cargill,-13.71722532974868,-59.2664651931475
122,alz_portochuelo,fazenda_colorado,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,Farm,-13.951828603271302,-57.1047544290664
123,alz_portochuelo,fazenda_falavinha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,Farm,-14.199156062634197,-57.47372072476283
124,alz_portochuelo,fazenda_paiaguas,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,Farm,-14.08073486861546,-57.45544822215466
125,alz_portochuelo,fazenda_wilson_rotta,4,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,ALZ,-8.620104397154687,-63.79741834363532,Farm,-13.63389118740599,-58.73403262803201
126,alz_portochuelo,unnamed_farm_044,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,ALZ,-8.620104397154687,-63.79741834363532,Farm,-13.61650619494794,-57.90089347152706
127,alz_portochuelo,unnamed_silo_3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ALZ,-8.620104397154687,-63.79741834363532,Silo,-13.593478086979644,-57.91292925754687
128,alz_portochuelo,unnamed_silo_4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-8.620104397154687,-63.79741834363532,Silo,-14.056197986760564,-57.47638617404475
129,alz_portochuelo,unnamed_silo_5,11,10,0,0,0,0,0,0,0,0,3,3,0,1,1,3,0,0,0,0,0,0,0,0,2,3,0,1,1,3,ALZ,-8.620104397154687,-63.79741834363532,Silo,-13.701699569020251,-59.26650610909801
130,amaggi_fazenda_agua_quente,alz_portochuelo,3,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,ALZ,-13.839083360666766,-58.84285643119348,ALZ,-8.620104397154687,-63.79741834363532
131,amaggi_fazenda_agua_quente,amaggi_fazenda_tucunare,9,8,0,1,0,0,0,0,0,0,0,2,1,2,2,1,0,1,0,0,0,0,0,0,0,1,1,2,2,1,ALZ,-13.839083360666766,-58.84285643119348,ALZ,-13.475739755839776,-58.90891717178231
132,amaggi_fazenda_agua_quente,amaggi_fazenda_vale_do_araguaia,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,ALZ,-13.839083360666766,-58.84285643119348,ALZ,-11.720578576444872,-51.99224064251089
133,amaggi_fazenda_agua_quente,amaggi_sapezal,14,13,0,0,0,0,0,0,1,0,0,1,2,4,4,2,0,0,0,0,0,0,1,0,0,1,2,4,4,1,ALZ,-13.839083360666766,-58.84285643119348,ALZ,-13.542603523203935,-58.80682030711946
134,amaggi_fazenda_tucunare,alz_portochuelo,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,ALZ,-13.475739755839776,-58.90891717178231,ALZ,-8.620104397154687,-63.79741834363532
135,amaggi_fazenda_tucunare,amaggi_fazenda_agua_quente,11,9,0,0,0,0,0,0,0,1,0,3,1,1,4,1,0,0,0,0,0,0,0,1,0,1,1,1,4,1,ALZ,-13.475739755839776,-58.90891717178231,ALZ,-13.839083360666766,-58.84285643119348
136,amaggi_fazenda_tucunare,amaggi_fazenda_vale_do_araguaia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-13.475739755839776,-58.90891717178231,ALZ,-11.720578576444872,-51.99224064251089
137,amaggi_fazenda_tucunare,amaggi_irantxe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-13.475739755839776,-58.90891717178231,ALZ,-12.802886885330336,-58.095083864175855
138,amaggi_fazenda_tucunare,amaggi_sapezal,37,25,0,0,0,0,0,0,0,0,3,14,11,5,2,2,0,0,0,0,0,0,0,0,3,6,7,5,2,2,ALZ,-13.475739755839776,-58.90891717178231,ALZ,-13.542603523203935,-58.80682030711946
139,amaggi_fazenda_tucunare,armazens_gerais_delazerri,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ALZ,-13.475739755839776,-58.90891717178231,Silo,-13.700695920866726,-59.26189069147651
140,amaggi_fazenda_tucunare,bernardo_alimentos,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-13.475739755839776,-58.90891717178231,Processor,-10.849037982727749,-62.005915972464685
141,amaggi_fazenda_tucunare,fazenda_wilson_rotta,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ALZ,-13.475739755839776,-58.90891717178231,Farm,-13.63389118740599,-58.73403262803201
142,amaggi_fazenda_tucunare,unnamed_farm_044,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-13.475739755839776,-58.90891717178231,Farm,-13.61650619494794,-57.90089347152706
143,amaggi_fazenda_tucunare,unnamed_silo_5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-13.475739755839776,-58.90891717178231,Silo,-13.701699569020251,-59.26650610909801
144,amaggi_fazenda_vale_do_araguaia,abc_inco_porto_franco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ALZ,-11.720578576444872,-51.99224064251089,Processor,-6.457716829698047,-47.40404019513383
145,amaggi_fazenda_vale_do_araguaia,fazenda_sao_francisco_sede,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ALZ,-11.720578576444872,-51.99224064251089,Farm,-11.677490073852098,-45.51623048706588
146,amaggi_fazenda_vale_do_araguaia,port_bunge_terfron,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ALZ,-11.720578576444872,-51.99224064251089,Port,-1.504274365426647,-48.723894087389375
147,amaggi_fazenda_vale_do_araguaia,port_tegram_itaqui,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,ALZ,-11.720578576444872,-51.99224064251089,Port,-2.5678155893113224,-44.36412112327756
148,amaggi_fazenda_vale_do_araguaia,vli_palmeirante_2,3,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,ALZ,-11.720578576444872,-51.99224064251089,Rail,-8.069706192076906,-48.237972221167496
149,amaggi_irantxe,alz_portochuelo,7,6,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,ALZ,-12.802886885330336,-58.095083864175855,ALZ,-8.620104397154687,-63.79741834363532
150,amaggi_irantxe,amaggi_fazenda_tucunare,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ALZ,-12.802886885330336,-58.095083864175855,ALZ,-13.475739755839776,-58.90891717178231
151,amaggi_irantxe,amaggi_sapezal,7,7,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,ALZ,-12.802886885330336,-58.095083864175855,ALZ,-13.542603523203935,-58.80682030711946
152,amaggi_irantxe,armazens_gerais_delazerri,4,4,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,ALZ,-12.802886885330336,-58.095083864175855,Silo,-13.700695920866726,-59.26189069147651
153,amaggi_irantxe,bernardo_alimentos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-12.802886885330336,-58.095083864175855,Processor,-10.849037982727749,-62.005915972464685
154,amaggi_irantxe,bunge_campos_de_julio,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ALZ,-12.802886885330336,-58.095083864175855,Bunge,-13.706043376133678,-59.262941148890235
155,amaggi_irantxe,bunge_irantxe,12,7,0,0,0,0,0,0,0,0,1,4,4,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,ALZ,-12.802886885330336,-58.095083864175855,Bunge,-12.808080810505151,-58.09327024968475
156,amaggi_irantxe,cargill_campos_de_julio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ALZ,-12.802886885330336,-58.095083864175855,Cargill,-13.71722532974868,-59.2664651931475
157,amaggi_irantxe,unnamed_silo_5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ALZ,-12.802886885330336,-58.095083864175855,Silo,-13.701699569020251,-59.26650610909801
158,amaggi_sapezal,alz_portochuelo,17,15,0,0,0,0,1,0,0,0,4,3,1,4,3,1,0,0,0,0,1,0,0,0,3,3,1,3,3,1,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-8.620104397154687,-63.79741834363532
159,amaggi_sapezal,amaggi_fazenda_agua_quente,15,14,0,0,0,0,0,0,0,0,0,1,3,3,6,2,0,0,0,0,0,0,0,0,0,1,3,3,6,1,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-13.839083360666766,-58.84285643119348
160,amaggi_sapezal,amaggi_fazenda_tucunare,32,20,1,0,0,0,0,0,0,0,3,12,8,5,3,0,1,0,0,0,0,0,0,0,3,3,5,5,3,0,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-13.475739755839776,-58.90891717178231
161,amaggi_sapezal,amaggi_irantxe,8,7,0,0,0,0,1,0,0,0,0,1,3,0,2,1,0,0,0,0,1,0,0,0,0,1,2,0,2,1,ALZ,-13.542603523203935,-58.80682030711946,ALZ,-12.802886885330336,-58.095083864175855
162,amaggi_sapezal,armazens_gerais_delazerri,5,5,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,ALZ,-13.542603523203935,-58.80682030711946,Silo,-13.700695920866726,-59.26189069147651
163,amaggi_sapezal,bernardo_alimentos,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Processor,-10.849037982727749,-62.005915972464685
164,amaggi_sapezal,bunge_campos_de_julio,5,5,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,ALZ,-13.542603523203935,-58.80682030711946,Bunge,-13.706043376133678,-59.262941148890235
165,amaggi_sapezal,bunge_irantxe,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Bunge,-12.808080810505151,-58.09327024968475
166,amaggi_sapezal,cargill_campos_de_julio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ALZ,-13.542603523203935,-58.80682030711946,Cargill,-13.71722532974868,-59.2664651931475
167,amaggi_sapezal,fazenda_colorado,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Farm,-13.951828603271302,-57.1047544290664
168,amaggi_sapezal,fazenda_falavinha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ALZ,-13.542603523203935,-58.80682030711946,Farm,-14.199156062634197,-57.47372072476283
169,amaggi_sapezal,fazenda_mirage,5,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,ALZ,-13.542603523203935,-58.80682030711946,Farm,-13.60131071121559,-58.521915458985376
170,amaggi_sapezal,fazenda_wilson_rotta,5,5,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,ALZ,-13.542603523203935,-58.80682030711946,Farm,-13.63389118740599,-58.73403262803201
171,amaggi_sapezal,unnamed_silo_5,45,19,0,0,0,1,16,10,1,1,4,4,2,1,1,4,0,0,0,1,1,1,1,1,4,4,1,1,1,3,ALZ,-13.542603523203935,-58.80682030711946,Silo,-13.701699569020251,-59.26650610909801
172,apa_nrv_clearing,fazenda_bela_vista,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Farm,-13.645125846787902,-46.17099264871871
173,apa_nrv_clearing,fazenda_celeiro_jaborandi,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Farm,-14.375531499328503,-45.54636364017829
174,apa_nrv_clearing,fazenda_jatoba,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Farm,-13.989974799444214,-45.961842877908786
175,apa_nrv_clearing,horita_fazenda_sagarana,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Park,-14.242196551615221,-46.189964464556525,Horita,-13.76104633724111,-46.162928314815275
176,armazens_gerais_delazerri,alz_portochuelo,4,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-8.620104397154687,-63.79741834363532
177,armazens_gerais_delazerri,amaggi_fazenda_tucunare,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-13.475739755839776,-58.90891717178231
178,armazens_gerais_delazerri,amaggi_irantxe,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-12.802886885330336,-58.095083864175855
179,armazens_gerais_delazerri,amaggi_sapezal,8,8,1,0,0,0,0,0,0,0,3,0,2,0,2,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,Silo,-13.700695920866726,-59.26189069147651,ALZ,-13.542603523203935,-58.80682030711946
180,armazens_gerais_delazerri,bernardo_alimentos,5,5,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Processor,-10.849037982727749,-62.005915972464685
181,armazens_gerais_delazerri,bunge_campos_de_julio,29,21,0,0,0,0,0,0,0,0,7,10,10,0,2,0,0,0,0,0,0,0,0,0,5,6,8,0,2,0,Silo,-13.700695920866726,-59.26189069147651,Bunge,-13.706043376133678,-59.262941148890235
182,armazens_gerais_delazerri,cargill_campos_de_julio,22,12,0,0,0,0,0,0,1,0,1,3,10,1,3,3,0,0,0,0,0,0,1,0,1,2,4,1,1,2,Silo,-13.700695920866726,-59.26189069147651,Cargill,-13.71722532974868,-59.2664651931475
183,armazens_gerais_delazerri,fazenda_colorado,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Farm,-13.951828603271302,-57.1047544290664
184,armazens_gerais_delazerri,fazenda_wilson_rotta,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Farm,-13.63389118740599,-58.73403262803201
185,armazens_gerais_delazerri,port_bunge_miritituba,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Port,-4.276051503390054,-55.94764128614583
186,armazens_gerais_delazerri,unnamed_silo_5,49,27,0,1,0,0,1,0,0,0,4,30,6,1,6,0,0,1,0,0,1,0,0,0,4,11,4,1,5,0,Silo,-13.700695920866726,-59.26189069147651,Silo,-13.701699569020251,-59.26650610909801
187,armazens_gerais_delazerri,unnamed_silo_6,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Silo,-13.700695920866726,-59.26189069147651,Silo,-13.724813646484245,-59.264744782491356
188,bernardo_alimentos,alz_portochuelo,4,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,Processor,-10.849037982727749,-62.005915972464685,ALZ,-8.620104397154687,-63.79741834363532
189,bernardo_alimentos,armazens_gerais_delazerri,4,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,Processor,-10.849037982727749,-62.005915972464685,Silo,-13.700695920866726,-59.26189069147651
190,bernardo_alimentos,bunge_campos_de_julio,4,4,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,Processor,-10.849037982727749,-62.005915972464685,Bunge,-13.706043376133678,-59.262941148890235
191,bernardo_alimentos,bunge_irantxe,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Processor,-10.849037982727749,-62.005915972464685,Bunge,-12.808080810505151,-58.09327024968475
192,bernardo_alimentos,cargill_campos_de_julio,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Processor,-10.849037982727749,-62.005915972464685,Cargill,-13.71722532974868,-59.2664651931475
193,bunge_bom_jesus,abc_inco_porto_franco,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Processor,-6.457716829698047,-47.40404019513383
194,bunge_bom_jesus,bunge_currais,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-8.79727643633994,-44.62921674394464
195,bunge_bom_jesus,bunge_nova_santa_rosa,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-8.285293332246175,-44.572766641392946
196,bunge_bom_jesus,bunge_sao_domingos_do_azeitao,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-6.83763809551261,-44.70948769578075
197,bunge_bom_jesus,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-11.569615400974012,-46.00380224780701
198,bunge_bom_jesus,bunge_urucui,13,13,0,0,0,0,0,0,0,0,1,5,3,3,0,1,0,0,0,0,0,0,0,0,1,5,3,3,0,1,Bunge,-9.278470271396909,-44.87886371113679,Bunge,-7.378023049567718,-44.3946800982902
199,bunge_bom_jesus,cargill_balsas,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Cargill,-7.515752950372763,-46.055375000899964
200,bunge_bom_jesus,chs_bom_jesus,9,6,1,0,0,0,0,0,0,2,0,5,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,CHS,-9.273679128125826,-44.96242141472304
201,bunge_bom_jesus,fazenda_boa_esperanca,8,4,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.341993168350871,-44.42782629447498
202,bunge_bom_jesus,fazenda_celeiro_jaborandi,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-14.375531499328503,-45.54636364017829
203,bunge_bom_jesus,fazenda_celeiro_piaui,5,3,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.399037838377366,-45.12093876181212
204,bunge_bom_jesus,fazenda_condominio,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.403265681881187,-45.45235582454581
205,bunge_bom_jesus,fazenda_friere_matriz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bunge,-9.278470271396909,-44.87886371113679,Farm,-11.540255585337281,-46.14278560155947
206,bunge_bom_jesus,fazenda_laranjeiras,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.70609884977054,-44.56802351496186
207,bunge_bom_jesus,fazenda_parnaiba,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.515402891583227,-46.07724974651918
208,bunge_bom_jesus,fazenda_redencao_do_gurguela,11,4,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.299783378658342,-44.90083942735966
209,bunge_bom_jesus,fazenda_santa_isabel,57,34,0,0,0,0,0,0,0,1,3,3,0,6,43,1,0,0,0,0,0,0,0,1,2,1,0,5,24,1,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.345045134122074,-44.94029867115553
210,bunge_bom_jesus,fazenda_sao_joao,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-9.016468398983331,-44.58173712017177
211,bunge_bom_jesus,fazenda_serra_branca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.016315666281868,-44.720082576476074
212,bunge_bom_jesus,fazenda_uniao,4,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,Bunge,-9.278470271396909,-44.87886371113679,Farm,-8.638028912816917,-44.6695898146944
