airline,airline_id,src,src_id,dst,dst_id,stops,equipment,lon_f,lat_f,lon_t,lat_t
4G,"2524",OVS,"6140",NYM,"6143","0",YK4,"63.601913","61.326622","72.698898","65.480904"
4G,"2524",OVS,"6140",SVX,"2975","0",YK4,"63.601913","61.326622","60.8027","56.743099"
4G,"2524",OVS,"6140",VKO,"2988","0",YK2,"63.601913","61.326622","37.261501","55.591499"
4G,"2524",TJM,"4111",NUX,"4364","0",TU5,"65.324303","57.189602","76.520302","66.069397"
4G,"2524",UCT,"4368",VKO,"2988","0",YK2,"53.804699","63.566898","37.261501","55.591499"
4G,"2524",UFA,"2992",NUX,"4364","0",TU5,"55.874401","54.557499","76.520302","66.069397"
4G,"2524",VKO,"2988",EYK,"8428","0",YK2,"37.261501","55.591499","66.698601","63.686901"
4H,"8463",CGP,"3069",CCU,"3043","0",AT7,"91.813301","22.249599","88.446701","22.654699"
4H,"8463",CXB,"3068",DAC,"3076","0",DH8,"91.963898","21.4522","90.397783","23.843347"
4H,"8463",DAC,"3076",BZL,"6176","0",DH8,"90.397783","23.843347","90.301201","22.801001"
4H,"8463",JSR,"3071",DAC,"3076","0",DH8,"89.160797","23.1838","90.397783","23.843347"
4H,"8463",RJH,"3072",DAC,"3076","0",DH8,"88.616501","24.437201","90.397783","23.843347"
4H,"8463",SPD,"3073",DAC,"3076","0",DH8,"88.908897","25.759199","90.397783","23.843347"
4H,"8463",SPD,"3073",RJH,"3072","0",DH8,"88.908897","25.759199","88.616501","24.437201"
4K,"29",YGZ,"5498",YRB,"128","0",DHT,"-82.909203","76.426102","-94.969398","74.716904"
4M,"3201",EZE,"3988",DFW,"3670","0","777","-58.5358","-34.8222","-97.038002","32.896801"
4M,"3201",MIA,"3576",PUJ,"1760","0","763","-80.290604","25.7932","-68.363403","18.5674"
4M,"3201",PUJ,"1760",EZE,"3988","0","763","-68.363403","18.5674","-58.5358","-34.8222"
4N,"341",YEG,"49",YXY,"176","0","737","-113.580002","53.3097","-135.067001","60.709599"
4N,"341",YVR,"156",YLW,"87","0","737","-123.183998","49.193901","-119.377998","49.9561"
4N,"341",YXY,"176",YLW,"87","0","737","-135.067001","60.709599","-119.377998","49.9561"
4N,"341",YXY,"176",YVR,"156","0","737","-135.067001","60.709599","-123.183998","49.193901"
4N,"341",YXY,"176",YYC,"178","0","737","-135.067001","60.709599","-114.019997","51.113899"
4N,"341",YZF,"196",YOW,"100","0","737","-114.440002","62.462799","-75.669197","45.322498"
4N,"341",YZF,"196",YXY,"176","0","737","-114.440002","62.462799","-135.067001","60.709599"
4O,"17885",MEX,"1824",CTM,"1793","0","320","-99.072098","19.4363","-88.326797","18.5047"
4O,"17885",MEX,"1824",CZM,"1800","0","320","-99.072098","19.4363","-86.925598","20.5224"
4O,"17885",MTY,"1825",CUN,"1852","0","320","-100.107002","25.7785","-86.877098","21.036501"
4O,"17885",SAT,"3621",GDL,"1804","0","320","-98.469803","29.533701","-103.310997","20.521799"
4O,"17885",SJD,"1840",GDL,"1804","0","320","-109.721001","23.1518","-103.310997","20.521799"
4O,"17885",SNA,"3867",GDL,"1804","0","320","-117.867996","33.675701","-103.310997","20.521799"
4O,"17885",TLC,"1850",CUN,"1852","0","320","-99.566002","19.337099","-86.877098","21.036501"
4O,"17885",TLC,"1850",LAS,"3877","0","320","-99.566002","19.337099","-115.152","36.080101"
4O,"17885",TLC,"1850",PVR,"1836","0","320","-99.566002","19.337099","-105.253998","20.680099"
4O,"17885",TLC,"1850",SAT,"3621","0","320","-99.566002","19.337099","-98.469803","29.533701"
4O,"17885",TLC,"1850",SJD,"1840","0","320","-99.566002","19.337099","-109.721001","23.1518"
4O,"17885",ZIH,"1856",TLC,"1850","0","320","-101.460999","17.601601","-99.566002","19.337099"
4Q,"10758",DEL,"3093",HEA,"2048","0","320","77.103104","28.5665","62.228298","34.209999"
4Q,"10758",ISB,"2223",HEA,"2048","0","319","73.099197","33.616699","62.228298","34.209999"
4Q,"10758",KBL,"2050",ISB,"2223","0","319","69.212303","34.565899","73.099197","33.616699"
4T,"1401",AYT,"1688",ZRH,"1678","0","320","30.800501","36.898701","8.54917","47.464699"
4T,"1401",BSL,"1423",HRG,"1130","0","320","7.529167","47.59","33.7994","27.178301"
4T,"1401",HRG,"1130",ZRH,"1678","0","320","33.7994","27.178301","8.54917","47.464699"
4T,"1401",ZRH,"1678",PRN,"1742","0","320","8.54917","47.464699","21.035801","42.5728"
4T,"1401",ZRH,"1678",RMF,"4197","0","320","8.54917","47.464699","34.583698","25.5571"
4T,"1401",ZRH,"1678",SKP,"1737","0","320","8.54917","47.464699","21.621401","41.961601"
4U,"2548",AGP,"1230",STR,"350","0",320 319,"-4.49911","36.6749","9.22196","48.689899"
4U,"2548",AGP,"1230",TXL,"351","0","319","-4.49911","36.6749","13.2877","52.5597"
4U,"2548",AOI,"4309",DUS,"345","0",CRJ,"13.3623","43.616299","6.76678","51.289501"
4U,"2548",AOI,"4309",TXL,"351","0",CRJ,"13.3623","43.616299","13.2877","52.5597"
4U,"2548",ARN,"737",DUS,"345","0",CRJ,"17.9186","59.651901","6.76678","51.289501"
4U,"2548",ARN,"737",HAM,"342","0",CRJ,"17.9186","59.651901","9.98823","53.630402"
4U,"2548",ATH,"3941",STR,"350","0","319","23.9445","37.936401","9.22196","48.689899"
4U,"2548",BDS,"1506",STR,"350","0","319","17.947001","40.6576","9.22196","48.689899"
4U,"2548",BEG,"1739",STR,"350","0","319","20.309099","44.818401","9.22196","48.689899"
4U,"2548",BGO,"636",HAM,"342","0",CRJ,"5.21814","60.2934","9.98823","53.630402"
4U,"2548",BHX,"469",HAM,"342","0",CRJ,"-1.74803","52.453899","9.98823","53.630402"
4U,"2548",BHX,"469",TXL,"351","0","319","-1.74803","52.453899","13.2877","52.5597"
4U,"2548",BIA,"1321",DUS,"345","0","320","9.48373","42.5527","6.76678","51.289501"
4U,"2548",BIA,"1321",HAM,"342","0",CRJ,"9.48373","42.5527","9.98823","53.630402"
4U,"2548",BIA,"1321",STR,"350","0","319","9.48373","42.5527","9.22196","48.689899"
4U,"2548",BIA,"1321",TXL,"351","0","320","9.48373","42.5527","13.2877","52.5597"
4U,"2548",BIO,"1216",DUS,"345","0",CRJ,"-2.91061","43.301102","6.76678","51.289501"
4U,"2548",BIO,"1216",STR,"350","0",CRJ 319,"-2.91061","43.301102","9.22196","48.689899"
4U,"2548",BLQ,"1538",CGN,"344","0","319","11.2887","44.5354","7.14274","50.865898"
4U,"2548",BLQ,"1538",TXL,"351","0","319","11.2887","44.5354","13.2877","52.5597"
4U,"2548",BRE,"353",STR,"350","0",319 CRJ,"8.78667","53.047501","9.22196","48.689899"
4U,"2548",BRI,"1501",CGN,"344","0","319","16.760599","41.138901","7.14274","50.865898"
4U,"2548",BRI,"1501",DUS,"345","0",CRJ,"16.760599","41.138901","6.76678","51.289501"
4U,"2548",BRI,"1501",STR,"350","0","319","16.760599","41.138901","9.22196","48.689899"
4U,"2548",BRU,"302",STR,"350","0",319 CRJ,"4.48444","50.901402","9.22196","48.689899"
4U,"2548",BSL,"1423",DUS,"345","0",CRJ,"7.529167","47.59","6.76678","51.289501"
4U,"2548",BUD,"1489",CGN,"344","0",319 320 CRJ,"19.261093","47.42976","7.14274","50.865898"
4U,"2548",BUD,"1489",HAM,"342","0",CRJ,"19.261093","47.42976","9.98823","53.630402"
4U,"2548",BUD,"1489",STR,"350","0",319 CRJ,"19.261093","47.42976","9.22196","48.689899"
4U,"2548",CAG,"1519",CGN,"344","0","319","9.05428","39.251499","7.14274","50.865898"
4U,"2548",CAG,"1519",STR,"350","0","319","9.05428","39.251499","9.22196","48.689899"
4U,"2548",CFU,"1460",CGN,"344","0",320 319,"19.911699","39.601898","7.14274","50.865898"
4U,"2548",CFU,"1460",DRS,"338","0","319","19.911699","39.601898","13.7672","51.132801"
4U,"2548",CFU,"1460",STR,"350","0","319","19.911699","39.601898","9.22196","48.689899"
4U,"2548",CGN,"344",ALG,"210","0","319","7.14274","50.865898","3.21541","36.691002"
4U,"2548",CGN,"344",ARN,"737","0",CRJ,"7.14274","50.865898","17.9186","59.651901"
4U,"2548",CGN,"344",ATH,"3941","0","319","7.14274","50.865898","23.9445","37.936401"
4U,"2548",CGN,"344",BCN,"1218","0",320 319,"7.14274","50.865898","2.07846","41.2971"
4U,"2548",CGN,"344",BIA,"1321","0","319","7.14274","50.865898","9.48373","42.5527"
4U,"2548",CGN,"344",CLY,"1322","0","319","7.14274","50.865898","8.793056","42.524444"
4U,"2548",CGN,"344",CTA,"1509","0","319","7.14274","50.865898","15.0664","37.466801"
4U,"2548",CGN,"344",DBV,"1200","0","319","7.14274","50.865898","18.2682","42.561401"
4U,"2548",CGN,"344",DRS,"338","0",319 CRJ,"7.14274","50.865898","13.7672","51.132801"
4U,"2548",CGN,"344",DUB,"599","0","319","7.14274","50.865898","-6.27007","53.421299"
4U,"2548",CGN,"344",EDI,"535","0","319","7.14274","50.865898","-3.3725","55.950001"
4U,"2548",CGN,"344",FAO,"1626","0",319 320,"7.14274","50.865898","-7.96591","37.0144"
4U,"2548",CGN,"344",FCO,"1555","0",319 320,"7.14274","50.865898","12.238889","41.800278"
4U,"2548",CGN,"344",FDH,"382","0",319 CRJ,"7.14274","50.865898","9.51149","47.671299"
4U,"2548",CGN,"344",HAM,"342","0",319 CRJ,"7.14274","50.865898","9.98823","53.630402"
4U,"2548",CGN,"344",HDF,"5557","0",CRJ,"7.14274","50.865898","14.1523","53.8787"
4U,"2548",CGN,"344",HER,"1452","0",320 319,"7.14274","50.865898","25.1803","35.339699"
4U,"2548",CGN,"344",IBZ,"1225","0",320 319,"7.14274","50.865898","1.37312","38.872898"
4U,"2548",CGN,"344",JMK,"1468","0","319","7.14274","50.865898","25.348101","37.435101"
4U,"2548",CGN,"344",JTR,"1479","0","319","7.14274","50.865898","25.4793","36.3992"
4U,"2548",CGN,"344",KGS,"1458","0","319","7.14274","50.865898","27.0917","36.793301"
4U,"2548",CGN,"344",KLU,"4322","0",CRJ,"7.14274","50.865898","14.3377","46.642502"
4U,"2548",CGN,"344",KVA,"1462","0",319 320,"7.14274","50.865898","24.6192","40.9133"
4U,"2548",CGN,"344",LEJ,"348","0",CRJ 319 320,"7.14274","50.865898","12.236389","51.423889"
4U,"2548",CGN,"344",LHR,"507","0",319 320,"7.14274","50.865898","-0.461941","51.4706"
4U,"2548",CGN,"344",LIS,"1638","0",319 320,"7.14274","50.865898","-9.13592","38.7813"
4U,"2548",CGN,"344",MAN,"478","0","319","7.14274","50.865898","-2.27495","53.353699"
4U,"2548",CGN,"344",MXP,"1524","0",319 CRJ,"7.14274","50.865898","8.72811","45.6306"
4U,"2548",CGN,"344",NAP,"1561","0",319 320,"7.14274","50.865898","14.2908","40.886002"
4U,"2548",CGN,"344",NCE,"1354","0",319 320,"7.14274","50.865898","7.21587","43.658401"
4U,"2548",CGN,"344",NDR,"5673","0","319","7.14274","50.865898","-3.02821","34.9888"
4U,"2548",CGN,"344",PMO,"1512","0",319 CRJ,"7.14274","50.865898","13.091","38.175999"
4U,"2548",CGN,"344",SJJ,"1646","0","319","7.14274","50.865898","18.331499","43.8246"
4U,"2548",CGN,"344",SKG,"1486","0",319 320,"7.14274","50.865898","22.9709","40.519699"
4U,"2548",CGN,"344",SPU,"1206","0","319","7.14274","50.865898","16.298","43.538898"
4U,"2548",CGN,"344",STN,"548","0","319","7.14274","50.865898","0.235","51.884998"
4U,"2548",CGN,"344",SUF,"1508","0","319","7.14274","50.865898","16.2423","38.905399"
4U,"2548",CGN,"344",SZG,"1612","0","319","7.14274","50.865898","13.0043","47.793301"
4U,"2548",CGN,"344",TLV,"1590","0",319 320,"7.14274","50.865898","34.8867","32.011398"
4U,"2548",CGN,"344",TUN,"287","0","319","7.14274","50.865898","10.2272","36.851002"
4U,"2548",CGN,"344",VCE,"1551","0",320 319,"7.14274","50.865898","12.3519","45.505299"
4U,"2548",CGN,"344",VIE,"1613","0",319 320,"7.14274","50.865898","16.5697","48.110298"
4U,"2548",CGN,"344",VRN,"1550","0","319","7.14274","50.865898","10.8885","45.395699"
4U,"2548",CGN,"344",WAW,"679","0",CRJ,"7.14274","50.865898","20.9671","52.165699"
4U,"2548",CGN,"344",XRY,"1226","0","319","7.14274","50.865898","-6.06011","36.744598"
4U,"2548",CGN,"344",ZAD,"1209","0","319","7.14274","50.865898","15.3467","44.108299"
4U,"2548",CGN,"344",ZAG,"1208","0",CRJ 319,"7.14274","50.865898","16.0688","45.742901"
4U,"2548",CGN,"344",ZRH,"1678","0",320 319,"7.14274","50.865898","8.54917","47.464699"
4U,"2548",CWL,"488",DUS,"345","0",CRJ,"-3.34333","51.396702","6.76678","51.289501"
4U,"2548",DBV,"1200",DUS,"345","0",CRJ,"18.2682","42.561401","6.76678","51.289501"
4U,"2548",DBV,"1200",STR,"350","0","319","18.2682","42.561401","9.22196","48.689899"
4U,"2548",DBV,"1200",TXL,"351","0","320","18.2682","42.561401","13.2877","52.5597"
4U,"2548",DRS,"338",DUS,"345","0",319 CRJ,"13.7672","51.132801","6.76678","51.289501"
4U,"2548",DRS,"338",STR,"350","0",319 CRJ,"13.7672","51.132801","9.22196","48.689899"
4U,"2548",DTM,"373",SPU,"1206","0","319","7.61224","51.518299","16.298","43.538898"
4U,"2548",DUS,"345",SPU,"1206","0","319","6.76678","51.289501","16.298","43.538898"
4U,"2548",DUS,"345",SUF,"1508","0",CRJ,"6.76678","51.289501","16.2423","38.905399"
4U,"2548",DUS,"345",TRN,"1526","0",CRJ,"6.76678","51.289501","7.64963","45.200802"
4U,"2548",DUS,"345",WAW,"679","0",CRJ,"6.76678","51.289501","20.9671","52.165699"
4U,"2548",DUS,"345",WRO,"680","0",CRJ,"6.76678","51.289501","16.885799","51.102699"
4U,"2548",DUS,"345",ZAD,"1209","0",CRJ,"6.76678","51.289501","15.3467","44.108299"
4U,"2548",FAO,"1626",STR,"350","0",319 320,"-7.96591","37.0144","9.22196","48.689899"
4U,"2548",FCO,"1555",HAJ,"352","0","319","12.238889","41.800278","9.68508","52.461102"
4U,"2548",FCO,"1555",STR,"350","0","319","12.238889","41.800278","9.22196","48.689899"
4U,"2548",FMM,"3986",TXL,"351","0",CRJ,"10.2395","47.9888","13.2877","52.5597"
4U,"2548",GVA,"1665",DUS,"345","0",CRJ,"6.10895","46.238098","6.76678","51.289501"
4U,"2548",HAJ,"352",CTA,"1509","0","319","9.68508","52.461102","15.0664","37.466801"
4U,"2548",HAJ,"352",DBV,"1200","0","319","9.68508","52.461102","18.2682","42.561401"
4U,"2548",HAJ,"352",SPU,"1206","0","319","9.68508","52.461102","16.298","43.538898"
4U,"2548",HAJ,"352",STN,"548","0","319","9.68508","52.461102","0.235","51.884998"
4U,"2548",HAJ,"352",STR,"350","0","319","9.68508","52.461102","9.22196","48.689899"
4U,"2548",HAJ,"352",SUF,"1508","0","319","9.68508","52.461102","16.2423","38.905399"
4U,"2548",HAJ,"352",VCE,"1551","0","319","9.68508","52.461102","12.3519","45.505299"
4U,"2548",HAJ,"352",VIE,"1613","0","319","9.68508","52.461102","16.5697","48.110298"
4U,"2548",HAM,"342",CTA,"1509","0","319","9.98823","53.630402","15.0664","37.466801"
4U,"2548",HAM,"342",DBV,"1200","0","319","9.98823","53.630402","18.2682","42.561401"
4U,"2548",HAM,"342",FAO,"1626","0","319","9.98823","53.630402","-7.96591","37.0144"
4U,"2548",HAM,"342",FCO,"1555","0","319","9.98823","53.630402","12.238889","41.800278"
4U,"2548",HAM,"342",FKB,"4166","0",CRJ,"9.98823","53.630402","8.0805","48.7794"
4U,"2548",HAM,"342",FMM,"3986","0",CRJ,"9.98823","53.630402","10.2395","47.9888"
4U,"2548",HAM,"342",GVA,"1665","0",CRJ,"9.98823","53.630402","6.10895","46.238098"
4U,"2548",HAM,"342",KLU,"4322","0",319 CRJ,"9.98823","53.630402","14.3377","46.642502"
4U,"2548",HAM,"342",SAW,"4317","0","319","9.98823","53.630402","29.3092","40.898602"
4U,"2548",HAM,"342",SKG,"1486","0","319","9.98823","53.630402","22.9709","40.519699"
4U,"2548",HAM,"342",SPU,"1206","0","319","9.98823","53.630402","16.298","43.538898"
4U,"2548",HAM,"342",STR,"350","0",319 CRJ,"9.98823","53.630402","9.22196","48.689899"
4U,"2548",HAM,"342",VCE,"1551","0",319 CRJ,"9.98823","53.630402","12.3519","45.505299"
4U,"2548",HAM,"342",VIE,"1613","0",319 CRJ,"9.98823","53.630402","16.5697","48.110298"
4U,"2548",HAM,"342",VRN,"1550","0",CRJ,"9.98823","53.630402","10.8885","45.395699"
4U,"2548",HAM,"342",ZRH,"1678","0",319 CRJ,"9.98823","53.630402","8.54917","47.464699"
4U,"2548",HDF,"5557",DTM,"373","0","319","14.1523","53.8787","7.61224","51.518299"
4U,"2548",HDF,"5557",DUS,"345","0",CRJ,"14.1523","53.8787","6.76678","51.289501"
4U,"2548",HDF,"5557",FRA,"340","0",CRJ,"14.1523","53.8787","8.570556","50.033333"
4U,"2548",HDF,"5557",STR,"350","0",CRJ,"14.1523","53.8787","9.22196","48.689899"
4U,"2548",HER,"1452",TXL,"351","0","319","25.1803","35.339699","13.2877","52.5597"
4U,"2548",IBZ,"1225",STR,"350","0","319","1.37312","38.872898","9.22196","48.689899"
4U,"2548",IBZ,"1225",TXL,"351","0","319","1.37312","38.872898","13.2877","52.5597"
4U,"2548",KLU,"4322",TXL,"351","0",319 CRJ,"14.3377","46.642502","13.2877","52.5597"
4U,"2548",KRK,"669",STR,"350","0",CRJ,"19.7848","50.077702","9.22196","48.689899"
4U,"2548",KTW,"671",DUS,"345","0",CRJ,"19.08","50.4743","6.76678","51.289501"
4U,"2548",KVA,"1462",STR,"350","0","319","24.6192","40.9133","9.22196","48.689899"
4U,"2548",LEJ,"348",DUS,"345","0",CRJ,"12.236389","51.423889","6.76678","51.289501"
4U,"2548",LEJ,"348",STR,"350","0",319 CRJ,"12.236389","51.423889","9.22196","48.689899"
4U,"2548",LIN,"1529",TXL,"351","0","319","9.27674","45.445099","13.2877","52.5597"
4U,"2548",LIS,"1638",STR,"350","0","319","-9.13592","38.7813","9.22196","48.689899"
4U,"2548",LYS,"1335",DUS,"345","0",CRJ,"5.081111","45.725556","6.76678","51.289501"
4U,"2548",MAD,"1229",HAM,"342","0",CRJ,"-3.56264","40.471926","9.98823","53.630402"
4U,"2548",MAN,"478",HAM,"342","0",CRJ,"-2.27495","53.353699","9.98823","53.630402"
4U,"2548",MPL,"1359",DUS,"345","0",CRJ,"3.96301","43.576199","6.76678","51.289501"
4U,"2548",MUC,"346",DTM,"373","0","319","11.7861","48.353802","7.61224","51.518299"
4U,"2548",MXP,"1524",HAJ,"352","0","319","8.72811","45.6306","9.68508","52.461102"
4U,"2548",MXP,"1524",HAM,"342","0",319 CRJ,"8.72811","45.6306","9.98823","53.630402"
4U,"2548",MXP,"1524",STR,"350","0",CRJ 319,"8.72811","45.6306","9.22196","48.689899"
4U,"2548",NAP,"1561",HAJ,"352","0","319","14.2908","40.886002","9.68508","52.461102"
4U,"2548",NAP,"1561",HAM,"342","0","319","14.2908","40.886002","9.98823","53.630402"
4U,"2548",NCE,"1354",HAM,"342","0","319","7.21587","43.658401","9.98823","53.630402"
4U,"2548",NCE,"1354",TXL,"351","0","319","7.21587","43.658401","13.2877","52.5597"
4U,"2548",NQY,"481",DUS,"345","0",CRJ,"-4.99541","50.440601","6.76678","51.289501"
4U,"2548",NUE,"347",DUS,"345","0",CRJ,"11.078056","49.498699","6.76678","51.289501"
4U,"2548",NUE,"347",HAM,"342","0",CRJ,"11.078056","49.498699","9.98823","53.630402"
4U,"2548",PMI,"3998",DTM,"373","0",319 320,"2.73881","39.551701","7.61224","51.518299"
4U,"2548",PMI,"3998",TXL,"351","0","320","2.73881","39.551701","13.2877","52.5597"
4U,"2548",POZ,"674",DUS,"345","0",CRJ,"16.8263","52.421001","6.76678","51.289501"
4U,"2548",PRG,"1587",CGN,"344","0",319 320 CRJ,"14.26","50.1008","7.14274","50.865898"
4U,"2548",PRG,"1587",DUS,"345","0",CRJ,"14.26","50.1008","6.76678","51.289501"
4U,"2548",PRG,"1587",HAM,"342","0",CRJ,"14.26","50.1008","9.98823","53.630402"
4U,"2548",PRN,"1742",DUS,"345","0","319","21.035801","42.5728","6.76678","51.289501"
4U,"2548",PRN,"1742",HAJ,"352","0","319","21.035801","42.5728","9.68508","52.461102"
4U,"2548",PRN,"1742",HAM,"342","0","319","21.035801","42.5728","9.98823","53.630402"
4U,"2548",PRN,"1742",STR,"350","0","319","21.035801","42.5728","9.22196","48.689899"
4U,"2548",PRN,"1742",TXL,"351","0","319","21.035801","42.5728","13.2877","52.5597"
4U,"2548",PSA,"1562",CGN,"344","0","319","10.3927","43.683899","7.14274","50.865898"
4U,"2548",PUY,"1203",CGN,"344","0",319 CRJ,"13.9222","44.893501","7.14274","50.865898"
4U,"2548",RAK,"1075",CGN,"344","0","319","-8.0363","31.606899","7.14274","50.865898"
4U,"2548",RHO,"1472",CGN,"344","0","320","28.086201","36.405399","7.14274","50.865898"
4U,"2548",RJK,"1205",CGN,"344","0","319","14.5703","45.2169","7.14274","50.865898"
4U,"2548",RJK,"1205",HAM,"342","0","319","14.5703","45.2169","9.98823","53.630402"
4U,"2548",RJK,"1205",STR,"350","0","319","14.5703","45.2169","9.22196","48.689899"
4U,"2548",RLG,"772",CGN,"344","0","319","12.2783","53.918201","7.14274","50.865898"
4U,"2548",RLG,"772",STR,"350","0","319","12.2783","53.918201","9.22196","48.689899"
4U,"2548",SAW,"4317",CGN,"344","0",319 320,"29.3092","40.898602","7.14274","50.865898"
4U,"2548",SAW,"4317",DTM,"373","0","319","29.3092","40.898602","7.61224","51.518299"
4U,"2548",SAW,"4317",HAJ,"352","0","319","29.3092","40.898602","9.68508","52.461102"
4U,"2548",SAW,"4317",STR,"350","0","319","29.3092","40.898602","9.22196","48.689899"
4U,"2548",SJJ,"1646",STR,"350","0","319","18.331499","43.8246","9.22196","48.689899"
4U,"2548",SKG,"1486",STR,"350","0",319 320,"22.9709","40.519699","9.22196","48.689899"
4U,"2548",SPU,"1206",STR,"350","0",319 320,"16.298","43.538898","9.22196","48.689899"
4U,"2548",STN,"548",STR,"350","0","319","0.235","51.884998","9.22196","48.689899"
4U,"2548",STR,"350",ZAD,"1209","0","319","9.22196","48.689899","15.3467","44.108299"
4U,"2548",STR,"350",ZAG,"1208","0","319","9.22196","48.689899","16.0688","45.742901"
4U,"2548",SUF,"1508",STR,"350","0","319","16.2423","38.905399","9.22196","48.689899"
4U,"2548",TXL,"351",SAW,"4317","0","319","13.2877","52.5597","29.3092","40.898602"
4U,"2548",TXL,"351",SJJ,"1646","0","319","13.2877","52.5597","18.331499","43.8246"
4U,"2548",TXL,"351",SPU,"1206","0","319","13.2877","52.5597","16.298","43.538898"
4U,"2548",TXL,"351",VRN,"1550","0","319","13.2877","52.5597","10.8885","45.395699"
4U,"2548",TXL,"351",ZAD,"1209","0","319","13.2877","52.5597","15.3467","44.108299"
4U,"2548",VIE,"1613",STR,"350","0",319 320 CRJ,"16.5697","48.110298","9.22196","48.689899"
4W,\N,CEM,"7116",IRC,"7236","0",PA2,"-144.783005","65.573799","-144.076008","65.830498"
4W,\N,FAI,"3832",CEM,"7116","0",PA2,"-147.856003","64.815102","-144.783005","65.573799"
4W,\N,FAI,"3832",CIK,"7105","0",PA2,"-147.856003","64.815102","-143.740005","66.644997"
4W,\N,FAI,"3832",MLY,"7246","0",CN1,"-147.856003","64.815102","-150.643997","64.997597"
4W,\N,FYU,"3420",CIK,"7105","0",PA2,"-145.25","66.571503","-143.740005","66.644997"
4W,\N,IRC,"7236",FAI,"3832","0",PA2,"-144.076008","65.830498","-147.856003","64.815102"
4W,\N,WBQ,"7115",FAI,"3832","0",PA2,"-147.406998","66.362198","-147.856003","64.815102"
4Y,"1173",BET,"3599",WNA,"9739","0",CNA,"-161.837997","60.7798","-161.979004","60.6903"
4Y,"1173",PKA,"9744",BET,"3599","0",CNA,"-161.778","60.7029","-161.837997","60.7798"
4Y,"1173",PTU,"3430",BET,"3599","0",CNA,"-161.820007","59.011398","-161.837997","60.7798"
4Y,"1173",WNA,"9739",PKA,"9744","0",CNA,"-161.979004","60.6903","-161.778","60.7029"
