column_0,src_aoi,dest_aoi,trips_total,devices_total,trips_2016Q1,trips_2016Q2,trips_2016Q3,trips_2016Q4,trips_2017Q1,trips_2017Q2,trips_2017Q3,trips_2017Q4,trips_2018Q1,trips_2018Q2,trips_2018Q3,trips_2018Q4,trips_2019Q1,trips_2019Q2,devices_2016Q1,devices_2016Q2,devices_2016Q3,devices_2016Q4,devices_2017Q1,devices_2017Q2,devices_2017Q3,devices_2017Q4,devices_2018Q1,devices_2018Q2,devices_2018Q3,devices_2018Q4,devices_2019Q1,devices_2019Q2,src_group,src_lat,src_lon,dest_group,dest_lat,dest_lon
1264,slc_fazenda_panorama,unnamed_farm_008,23,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,SLC Agricola,-13.407856863662431,-46.09643970983853,Farm,-13.861538677233554,-46.1978349056093
1265,slc_fazenda_parceiro,alz_coaceral,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,SLC Agricola,-10.561974167758288,-45.4494391064967,ALZ,-10.56947881320294,-45.616555755055316
1266,slc_fazenda_parceiro,cargill_coaceral,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SLC Agricola,-10.561974167758288,-45.4494391064967,Cargill,-10.563250890430195,-45.656194044585526
1267,slc_fazenda_parceiro,slc_fazenda_panorama,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SLC Agricola,-10.561974167758288,-45.4494391064967,SLC Agricola,-13.407856863662431,-46.09643970983853
1268,slc_fazenda_parceiro,unnamed_farm_038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SLC Agricola,-10.561974167758288,-45.4494391064967,Farm,-10.351746120276674,-45.55939811480252
1269,slc_fazenda_planeste,abc_inco_porto_franco,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Processor,-6.457716829698047,-47.40404019513383
1270,slc_fazenda_planeste,bunge_urucui,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Bunge,-7.378023049567718,-44.3946800982902
1271,slc_fazenda_planeste,cargill_campos_lindos,17,14,0,0,0,0,0,0,0,0,0,2,2,2,4,7,0,0,0,0,0,0,0,0,0,1,2,2,4,5,SLC Agricola,-8.554625570417382,-46.85891705752508,Cargill,-8.087188073403668,-46.660457381524154
1272,slc_fazenda_planeste,fazenda_parnaiba,14,11,0,0,0,0,0,0,0,0,2,3,1,6,2,0,0,0,0,0,0,0,0,0,2,3,1,3,2,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Farm,-8.515402891583227,-46.07724974651918
1273,slc_fazenda_planeste,fazenda_planeste_2,95,51,0,2,2,2,1,0,6,2,2,6,19,13,18,22,0,1,1,1,1,0,5,2,2,4,7,7,12,8,SLC Agricola,-8.554625570417382,-46.85891705752508,Farm,-8.440942733021206,-46.62565833426685
1274,slc_fazenda_planeste,port_tegram_itaqui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Port,-2.5678155893113224,-44.36412112327756
1275,slc_fazenda_planeste,slc_fazenda_palmares,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SLC Agricola,-8.554625570417382,-46.85891705752508,SLC Agricola,-11.67320397041146,-46.061597891925054
1276,slc_fazenda_planeste,slc_fazenda_panorama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SLC Agricola,-8.554625570417382,-46.85891705752508,SLC Agricola,-13.407856863662431,-46.09643970983853
1277,slc_fazenda_planeste,slc_parnagua,30,21,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,SLC Agricola,-8.554625570417382,-46.85891705752508,SLC Agricola,-9.099242155127033,-45.61740838284116
1278,slc_fazenda_planeste,unnamed_farm_013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Farm,-8.15208757717373,-46.73255348670849
1279,slc_fazenda_planeste,unnamed_farm_054,24,14,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Farm,-8.185590956580581,-45.27128898286969
1280,slc_fazenda_planeste,unnamed_farm_059,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SLC Agricola,-8.554625570417382,-46.85891705752508,Farm,-9.08839891941517,-45.672472668271645
1281,slc_parnagua,bunge_bom_jesus,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Bunge,-9.278470271396909,-44.87886371113679
1282,slc_parnagua,cargill_campos_lindos,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Cargill,-8.087188073403668,-46.660457381524154
1283,slc_parnagua,fazenda_condominio,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Farm,-8.403265681881187,-45.45235582454581
1284,slc_parnagua,fazenda_parnaiba,3,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Farm,-8.515402891583227,-46.07724974651918
1285,slc_parnagua,slc_fazenda_panorama,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SLC Agricola,-9.099242155127033,-45.61740838284116,SLC Agricola,-13.407856863662431,-46.09643970983853
1286,slc_parnagua,slc_fazenda_parceiro,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,SLC Agricola,-9.099242155127033,-45.61740838284116,SLC Agricola,-10.561974167758288,-45.4494391064967
1287,slc_parnagua,slc_fazenda_planeste,20,16,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,SLC Agricola,-9.099242155127033,-45.61740838284116,SLC Agricola,-8.554625570417382,-46.85891705752508
1288,slc_parnagua,unnamed_farm_054,34,19,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Farm,-8.185590956580581,-45.27128898286969
1289,slc_parnagua,unnamed_farm_058,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Farm,-8.073544653002095,-45.20290747428366
1290,slc_parnagua,unnamed_farm_059,6,4,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Farm,-9.08839891941517,-45.672472668271645
1291,slc_parnagua,unnamed_farm_060,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SLC Agricola,-9.099242155127033,-45.61740838284116,Farm,-9.051184412137909,-45.339201662031336
1292,timac_candeias,alz_lem,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,ALZ,-12.105648435253842,-45.92666704751776
1293,timac_candeias,bunge_coaceral,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Bunge,-10.557504018190185,-45.605890263759775
1294,timac_candeias,bunge_lem,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Bunge,-12.092048017480773,-45.81771347563055
1295,timac_candeias,bunge_roda_velha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Bunge,-12.764255981000648,-45.94349369011793
1296,timac_candeias,bunge_silo_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Bunge,-11.569615400974012,-46.00380224780701
1297,timac_candeias,cibrafertil_candeias,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Fertiliser/Seed,-12.7546159732363,-38.4763253329184
1298,timac_candeias,fazenda_agronol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Farm,-11.954350602784572,-45.731066535724906
1299,timac_candeias,fazenda_sao_francisco_sede,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Farm,-11.677490073852098,-45.51623048706588
1300,timac_candeias,fertipar_candeiras,11,8,0,0,0,1,0,0,0,0,0,4,1,1,1,3,0,0,0,1,0,0,0,0,0,1,1,1,1,3,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Farm,-12.712873817724457,-38.47439442397067
1301,timac_candeias,j&h sementes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
1302,timac_candeias,port_cotegipe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Port,-12.789990064463964,-38.475345685344294
1303,timac_candeias,unnamed_farm_038,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Farm,-10.351746120276674,-45.55939811480252
1304,timac_candeias,yara_candeias,218,112,1,0,0,2,0,0,1,3,7,29,37,67,26,45,1,0,0,2,0,0,1,3,5,17,13,34,18,18,Fertiliser/Seed,-12.71314725607931,-38.48630991697935,Fertiliser/Seed,-12.711716619452897,-38.483913005924286
1305,unnamed_farm_001,bunge_lem,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Farm,-12.634220245623608,-46.1533396056685,Bunge,-12.092048017480773,-45.81771347563055
1306,unnamed_farm_001,bunge_roda_velha,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-12.634220245623608,-46.1533396056685,Bunge,-12.764255981000648,-45.94349369011793
1307,unnamed_farm_001,cooproeste_roda_velha,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Farm,-12.634220245623608,-46.1533396056685,Silo,-12.75003764443887,-45.940215817385166
1308,unnamed_farm_001,franor_fazenda_sao_luis,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-12.634220245623608,-46.1533396056685,Farm,-12.924557077577175,-45.728155297006616
1309,unnamed_farm_001,port_cotegipe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-12.634220245623608,-46.1533396056685,Port,-12.789990064463964,-38.475345685344294
1310,unnamed_farm_001,unnamed_farm_022,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-12.634220245623608,-46.1533396056685,Farm,-12.518218499789677,-46.15623204237453
1311,unnamed_farm_002,bunge_silo_ouro_verde,6,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Farm,-11.5273992702501,-46.07204642394317,Bunge,-11.569615400974012,-46.00380224780701
1312,unnamed_farm_002,cargill_ouro_verde,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Farm,-11.5273992702501,-46.07204642394317,Cargill,-11.535478325010438,-45.90083123987134
1313,unnamed_farm_002,fazenda_barcelona_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.5273992702501,-46.07204642394317,Farm,-11.594322195059112,-46.02040445153415
1314,unnamed_farm_002,fazenda_friere_matriz,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-11.5273992702501,-46.07204642394317,Farm,-11.540255585337281,-46.14278560155947
1315,unnamed_farm_003,bunge_bom_jesus,52,34,0,0,0,0,0,0,0,1,1,2,1,6,39,2,0,0,0,0,0,0,0,1,1,2,1,3,24,2,Farm,-9.279650322893781,-44.98758500860725,Bunge,-9.278470271396909,-44.87886371113679
1316,unnamed_farm_003,chs_bom_jesus,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.279650322893781,-44.98758500860725,CHS,-9.273679128125826,-44.96242141472304
1317,unnamed_farm_003,fazenda_boa_esperanca,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-8.341993168350871,-44.42782629447498
1318,unnamed_farm_003,fazenda_celeiro_piaui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-9.399037838377366,-45.12093876181212
1319,unnamed_farm_003,fazenda_redencao_do_gurguela,28,13,0,0,0,0,0,0,0,3,1,7,4,8,5,0,0,0,0,0,0,0,0,2,1,3,2,4,1,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-9.299783378658342,-44.90083942735966
1320,unnamed_farm_003,fazenda_santa_isabel,14,11,0,0,0,0,0,0,0,0,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-9.345045134122074,-44.94029867115553
1321,unnamed_farm_003,fazenda_sao_joao,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-9.016468398983331,-44.58173712017177
1322,unnamed_farm_003,fazenda_uniao,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-8.638028912816917,-44.6695898146944
1323,unnamed_farm_003,unnamed_farm_014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-9.279650322893781,-44.98758500860725,Farm,-9.257991931556724,-44.78861776306916
1324,unnamed_farm_004,fazenda_bela_vista,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Farm,-14.055105661326875,-45.72280299377127,Farm,-13.645125846787902,-46.17099264871871
1325,unnamed_farm_004,fazenda_delta,6,4,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,Farm,-14.055105661326875,-45.72280299377127,Farm,-13.779590692580546,-45.969147130044725
1326,unnamed_farm_004,fazenda_dileta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-14.055105661326875,-45.72280299377127,Farm,-14.315848459651333,-45.49322256803524
1327,unnamed_farm_004,fazenda_grato,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-14.055105661326875,-45.72280299377127,Farm,-13.268636338306667,-45.94006401060431
1328,unnamed_farm_004,fazenda_jatoba,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Farm,-14.055105661326875,-45.72280299377127,Farm,-13.989974799444214,-45.961842877908786
1329,unnamed_farm_004,fazenda_vale_do_arrojado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-14.055105661326875,-45.72280299377127,Farm,-13.760098799273699,-46.01071416803567
1330,unnamed_farm_004,horita_fazenda_sagarana,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-14.055105661326875,-45.72280299377127,Horita,-13.76104633724111,-46.162928314815275
1331,unnamed_farm_004,j&h sementes,24,8,0,0,0,0,0,0,0,0,0,18,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,Farm,-14.055105661326875,-45.72280299377127,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
1332,unnamed_farm_004,rio_pratudao_agropecuaria,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Farm,-14.055105661326875,-45.72280299377127,Farm,-14.197104643980097,-45.94954151509259
1333,unnamed_farm_004,unnamed_farm_005,73,12,0,0,0,0,0,0,0,0,0,5,4,21,5,38,0,0,0,0,0,0,0,0,0,3,3,3,1,2,Farm,-14.055105661326875,-45.72280299377127,Farm,-14.154062818107363,-45.62874124614674
1334,unnamed_farm_004,unnamed_farm_007,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-14.055105661326875,-45.72280299377127,Farm,-13.880475067371416,-45.757422765886616
1335,unnamed_farm_005,fazenda_bela_vista,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Farm,-14.154062818107363,-45.62874124614674,Farm,-13.645125846787902,-46.17099264871871
1336,unnamed_farm_005,fazenda_delta,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-14.154062818107363,-45.62874124614674,Farm,-13.779590692580546,-45.969147130044725
1337,unnamed_farm_005,fazenda_jatoba,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Farm,-14.154062818107363,-45.62874124614674,Farm,-13.989974799444214,-45.961842877908786
1338,unnamed_farm_005,j&h sementes,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-14.154062818107363,-45.62874124614674,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
1339,unnamed_farm_005,unnamed_farm_004,78,13,0,0,0,0,0,0,0,0,1,6,2,22,7,40,0,0,0,0,0,0,0,0,1,4,1,4,1,2,Farm,-14.154062818107363,-45.62874124614674,Farm,-14.055105661326875,-45.72280299377127
1340,unnamed_farm_005,unnamed_farm_007,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Farm,-14.154062818107363,-45.62874124614674,Farm,-13.880475067371416,-45.757422765886616
1341,unnamed_farm_006,fazenda_celeiro_piaui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-14.701326759548598,-45.8343595461128,Farm,-9.399037838377366,-45.12093876181212
1342,unnamed_farm_006,fazenda_dileta,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Farm,-14.701326759548598,-45.8343595461128,Farm,-14.315848459651333,-45.49322256803524
1343,unnamed_farm_006,fazenda_vale_do_arrojado,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-14.701326759548598,-45.8343595461128,Farm,-13.760098799273699,-46.01071416803567
1344,unnamed_farm_006,j&h sementes,6,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-14.701326759548598,-45.8343595461128,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
1345,unnamed_farm_006,unnamed_farm_047,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-14.701326759548598,-45.8343595461128,Farm,-15.854946129848773,-46.78375561140868
1346,unnamed_farm_007,fazenda_grato,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-13.880475067371416,-45.757422765886616,Farm,-13.268636338306667,-45.94006401060431
1347,unnamed_farm_007,horita_fazenda_querubim,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-13.880475067371416,-45.757422765886616,Horita,-12.770338789448683,-46.031524511274675
1348,unnamed_farm_007,port_cotegipe,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Farm,-13.880475067371416,-45.757422765886616,Port,-12.789990064463964,-38.475345685344294
1349,unnamed_farm_007,slc_fazenda_palmares,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-13.880475067371416,-45.757422765886616,SLC Agricola,-11.67320397041146,-46.061597891925054
1350,unnamed_farm_007,slc_fazenda_panorama,11,10,0,0,0,0,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,1,0,0,1,3,3,2,Farm,-13.880475067371416,-45.757422765886616,SLC Agricola,-13.407856863662431,-46.09643970983853
1351,unnamed_farm_007,unnamed_farm_004,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-13.880475067371416,-45.757422765886616,Farm,-14.055105661326875,-45.72280299377127
1352,unnamed_farm_007,unnamed_farm_005,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-13.880475067371416,-45.757422765886616,Farm,-14.154062818107363,-45.62874124614674
1353,unnamed_farm_008,bunge_lem,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-13.861538677233554,-46.1978349056093,Bunge,-12.092048017480773,-45.81771347563055
1354,unnamed_farm_008,bunge_roda_velha,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-13.861538677233554,-46.1978349056093,Bunge,-12.764255981000648,-45.94349369011793
1355,unnamed_farm_008,bunge_urucui,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-13.861538677233554,-46.1978349056093,Bunge,-7.378023049567718,-44.3946800982902
1356,unnamed_farm_008,fazenda_ouro_verde,15,9,0,0,0,0,0,0,0,0,0,5,1,1,4,4,0,0,0,0,0,0,0,0,0,3,1,1,3,1,Farm,-13.861538677233554,-46.1978349056093,Farm,-13.564687787342196,-46.15780532467192
1357,unnamed_farm_008,j&h sementes,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Farm,-13.861538677233554,-46.1978349056093,Fertiliser/Seed,-13.770881919061104,-46.15698542173158
1358,unnamed_farm_008,slc_fazenda_panorama,24,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Farm,-13.861538677233554,-46.1978349056093,SLC Agricola,-13.407856863662431,-46.09643970983853
1359,unnamed_farm_009,fazenda_santa_maria,13,3,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Farm,-10.88609900482034,-46.23877341557958,Farm,-10.9719650160018,-46.26712684547938
1360,unnamed_farm_009,vli_porto_nacional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-10.88609900482034,-46.23877341557958,Rail,-10.228910655239533,-48.559928055375714
1361,unnamed_farm_010,bunge_lem,3,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,Farm,-11.39114598485511,-45.44393348055084,Bunge,-12.092048017480773,-45.81771347563055
1362,unnamed_farm_010,bunge_silo_ouro_verde,24,14,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,Farm,-11.39114598485511,-45.44393348055084,Bunge,-11.569615400974012,-46.00380224780701
1363,unnamed_farm_010,bunge_urucui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.39114598485511,-45.44393348055084,Bunge,-7.378023049567718,-44.3946800982902
1364,unnamed_farm_010,cargill_coaceral,10,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Farm,-11.39114598485511,-45.44393348055084,Cargill,-10.563250890430195,-45.656194044585526
1365,unnamed_farm_010,cargill_estrondo,6,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Farm,-11.39114598485511,-45.44393348055084,Cargill,-11.499290775797174,-46.30263780993221
1366,unnamed_farm_010,fazenda_dom_laurindo,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Farm,-11.39114598485511,-45.44393348055084,Farm,-12.086187441300767,-45.83708768308542
1367,unnamed_farm_010,fazenda_santana,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Farm,-11.39114598485511,-45.44393348055084,Farm,-11.674450176414853,-45.72150118852054
1368,unnamed_farm_010,fazenda_sao_luis_riachao_das_neves,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.39114598485511,-45.44393348055084,Farm,-11.649957898188838,-45.796851499824
